CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME	ACTIVITY_PARAMS	ACTIVITY_PROPS
CHEMBL1128	167875	CHEMBL1104	151408	EDROPHONIUM CHLORIDE	1	166.24	1.98	20.23	0	[Cl-].CC[N+](C)(C)c1cccc(O)c1	6150825	Ki	=	4800	nM	5.32	Ki	=	4.8	uM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	739677	CHEMBL1763503	B	Inhibition of human erythrocytes recombinant AChE assessed as dissociation constant for enzyme-inhibitor-substrate complex	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	57082	CHEMBL1759923	21397501	Bioorg. Med. Chem. Lett.	2011	21	8	2505					
CHEMBL606338	597483	CHEMBL606338	597483		2	256.33	3.63	32.34	0	CNC(=O)N1c2ccccc2Sc3ccccc13	3128672	Ki	=	9360	nM	5.03	Ki	=	9.36	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL1200970	674921	CHEMBL1206	213639	ETHOPROPAZINE HYDROCHLORIDE	4	312.48	5.02	6.48	1	Cl.CCN(CC)C(C)CN1c2ccccc2Sc3ccccc13	6150822	Ki	=	25000	nM	4.6	Ki	=	25	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	739676	CHEMBL1763502	B	Inhibition of human erythrocytes recombinant AChE assessed as dissociation constant for enzyme-inhibitor complex	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000019	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	57082	CHEMBL1759923	21397501	Bioorg. Med. Chem. Lett.	2011	21	8	2505					
CHEMBL2323356	1517514	CHEMBL2323356	1517514		6c	379.5	3.49	53.93	0	CCOc1ccc(\C=N\NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1	12663123	Ki	=	50800	nM	4.29	Ki	=	50.8	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	938307	CHEMBL2328864	B	Uncompetitive inhibition of human recombinant AChE at 20 to 40 uM by Dixon plot analysis	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	72095	CHEMBL2321855	23273219	Bioorg. Med. Chem. Lett.	2013	23	2	440					
CHEMBL244213	391569	CHEMBL244213	391569		5	248.23	2.88	37.3	0	OC(C(=O)c1ccc(F)cc1)c2ccc(F)cc2	1942339	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	443530	CHEMBL893787	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			36499	CHEMBL1147944	17399985	Bioorg. Med. Chem.	2007	15	11	3801					
CHEMBL222999	371715	CHEMBL222999	371715		4	181.58	1.37	37.38	0	ClN1C(=O)C(=O)c2ccccc12	1829920	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL1812861	1167888	CHEMBL1812861	1167888		19	176.21	2.24	34.14	0	CCCC(=O)C(=O)c1ccccc1	6318227	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	762145	CHEMBL1816216	B	Inhibition of human acetylcholinesterase using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			58561	CHEMBL1811796	21733699	Bioorg. Med. Chem.	2011	19	15	4635					
CHEMBL191847	321196	CHEMBL191847	321196		26	269.26	2.97	77.28	0	Cc1ccc(cc1[N+](=O)[O-])C(=O)C(=O)c2ccccc2	1503900	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL192139	320941	CHEMBL192139	320941		9	279.12	4.06	34.14	0	Clc1ccc(cc1)C(=O)C(=O)c2ccc(Cl)cc2	1503401	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL187460	314493	CHEMBL187460	314493	CRYPTOTANSHINONE	24, cryptotanshinone	296.37	3.44	43.37	0	C[C@H]1COC2=C1C(=O)C(=O)c3c4CCCC(C)(C)c4ccc23	12703829	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	944079	CHEMBL2341912	B	Inhibition of human BChE using butyrylthiocholine as substrate by spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			72391	CHEMBL2331201	23286284	J. Nat. Prod.	2013	76	1	36					
CHEMBL118883	194595	CHEMBL118883	194595		30	161.16	1.13	46.17	0	Cc1ccc2NC(=O)C(=O)c2c1	1829895	Ki	>	100000	nM		Ki	>	100	uM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	429506	CHEMBL918629	B	Inhibition of human AChE	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			35258	CHEMBL1144473	17378546	J. Med. Chem.	2007	50	8	1876					
CHEMBL1629724	1053000	CHEMBL1629724	1053000		15f	398.34	4.42	76.13	0	FC(F)(F)c1ccc(cc1)C(=O)Nc2cccc(c2)C(=O)C(=O)c3ccccn3	5109327	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	697898	CHEMBL1632958	B	Inhibition of human AChE using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			54255	CHEMBL1629454	21105730	J. Med. Chem.	2010	53	24	8709					
CHEMBL1630812	1053003	CHEMBL1630812	1053003		15i	360.37	3.16	85.36	0	O=C(COc1ccccc1)Nc2cccc(c2)C(=O)C(=O)c3ccccn3	5109330	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	697898	CHEMBL1632958	B	Inhibition of human AChE using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			54255	CHEMBL1629454	21105730	J. Med. Chem.	2010	53	24	8709					
CHEMBL1630816	1053007	CHEMBL1630816	1053007		15m	348.33	3.54	76.13	0	Fc1ccc(cc1)C(=O)Nc2cccc(c2)C(=O)C(=O)c3ccccn3	5109334	Ki	>	100000	nM		Ki	>	100000	nM			0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	697898	CHEMBL1632958	B	Inhibition of human AChE using acetylthiocholine as substrate by spectrophotometry	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			54255	CHEMBL1629454	21105730	J. Med. Chem.	2010	53	24	8709					
CHEMBL365809	320763	CHEMBL365809	320763	BUTANEDIONE	3	86.09	.16	34.14	0	CC(=O)C(=O)C	1502108	Ki	>	100000	nM		Ki	>	100000	nM			1	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	303216	CHEMBL829841	B	Inhibition constant against human Acetylcholinesterase (hAcChE) using acetylthiocholine (AcTCh) as substrate	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			21668	CHEMBL1143603	15828829	J. Med. Chem.	2005	48	8	2906					
CHEMBL3235232	1733753	CHEMBL3235232	1733753		40	339.4	2.63	75.02	0	O\N=C\C(=O)c1ccc(OCC2CCN(Cc3ccccc3)C2)nc1	14569024	Ki	=	137400	nM		Ki	=	137.4	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL254299	421904	CHEMBL1182608	656558		4a	224.28	1.34	51.22	0	[I-].C[N+](C)(C)CCOC(=O)Nc1ccncc1	2072320	Ki	=	159000	nM		Ki	=	159	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	461524	CHEMBL927541	B	Inhibition of acetylcholinesterase	1	Scientific Literature				Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			38218	CHEMBL1140781	18023348	Bioorg. Med. Chem. Lett.	2008	18	1	309					
CHEMBL3235222	1733743	CHEMBL3235222	1733743		30	353.42	3.02	75.02	0	O\N=C\C(=O)c1cccc(OCC2CCN(Cc3ccccc3)CC2)n1	14569014	Ki	=	199100	nM		Ki	=	199.1	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL3235228	1733749	CHEMBL3235228	1733749		36	352.44	3.05	77.82	0	O\N=C\C(=O)c1ccc(NCC2CCN(Cc3ccccc3)CC2)nc1	14569020	Ki	=	285600	nM		Ki	=	285.6	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL3216883	1705660	CHEMBL1190837	664787		5c	288.14	1.95	54.46	0	Cl.Cl.CN(C)CCOC(=O)Nc1ccncc1Br	2072315	Ki	=	316400	nM		Ki	=	316.4	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	461524	CHEMBL927541	B	Inhibition of acetylcholinesterase	1	Scientific Literature				Intermediate	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	8	Homologous protein			38218	CHEMBL1140781	18023348	Bioorg. Med. Chem. Lett.	2008	18	1	309					
CHEMBL3235213	1733734	CHEMBL3235213	1733734		17	439.51	2.58	100.46	0	COc1cc2CCN(CCCNC(=O)\C(=N\O)\C(=O)C)C(c3ccccc3)c2cc1OC	14569005	Ki	=	1926000	nM		Ki	=	1926	uM		Outside typical range	0	BAO_0000192	UO_0000065	http://www.openphacts.org/units/Nanomolar	1337217	CHEMBL3240625	B	Inhibition of human AChE using acetylthiocholine as substrate after 4 hrs by robotic spectrophotometric assay	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein	COesterase	high	82490	CHEMBL3232718	24630558	Bioorg. Med. Chem. Lett.	2014	24	7	1711					
CHEMBL139	29890	CHEMBL139	29890	DICLOFENAC	DICLOFENAC	296.15	4.36	49.33	0	OC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl	7681168	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL650	27575	CHEMBL650	27575	METHYLPREDNISOLONE	METHYLPREDNISOLONE	374.48	1.8	94.83	0	C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14	7775279	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL16068	16605	CHEMBL16068	16605	BROMOBENZENE	BROMOBENZENE	157.01	2.45	0	0	Brc1ccccc1	7609806	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL47244	66248	CHEMBL47244	66248	PICROTOXININ	COCCULIN	292.29	-.06	85.36	0	CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@]35C	7682638	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL295698	72036	CHEMBL295698	72036	LEVOKETOCONAZOLE	KETOCONAZOLE	531.44	4.21	69.06	1	CC(=O)N1CCN(CC1)c2ccc(OC[C@@H]3CO[C@](Cn4ccnc4)(O3)c5ccc(Cl)cc5Cl)cc2	7767661	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1308	261343	CHEMBL1308	261343	FOMEPIZOLE	4-METHYLPYRAZOLE	82.11	.72	28.68	0	Cc1cn[nH]c1	7626262	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL280998	35158	CHEMBL280998	35158	CATECHOL	CATECHOL	110.11	1.1	40.46	0	Oc1ccccc1O	7681694	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL129	27307	CHEMBL129	27307	ZIDOVUDINE	ZIDOVUDINE	267.25	-.2	133.08	0	CC1=CN([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)C(=O)NC1=O	7785780	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL621	26401	CHEMBL621	26401	TRAZODONE	TRAZODONE	371.87	2.36	45.78	0	Clc1cccc(c1)N2CCN(CCCN3N=C4C=CC=CN4C3=O)CC2	7790530	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1909055	1248979	CHEMBL1909055	1248979	COBALTOUS CHLORIDE	COBALT (II) CHLORIDE	129.84					7708391	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL589789	597485	CHEMBL589789	597485		4	284.38	4.41	32.34	0	CCCNC(=O)N1c2ccccc2Sc3ccccc13	3128676	Ki					Ki				Not Active		0	BAO_0000192			613958	CHEMBL1068998	B	Inhibition of human recombinant AChE by modified Ellman's spectrophotometric method	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000357	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			49733	CHEMBL1157634	20181484	Bioorg. Med. Chem.	2010	18	6	2232					
CHEMBL1196	209007	CHEMBL1196	209007	PROPARACAINE	PROPARACAINE	294.39	2.56	64.79	0	CCCOc1ccc(cc1N)C(=O)OCCN(CC)CC	7732888	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL114	17169	CHEMBL114	17169	SAQUINAVIR	SAQUINAVIR	670.86	3.09	166.75	1	CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4	7813603	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1130	169379	CHEMBL1130	169379	DOXIFLURIDINE	DOXIFLURIDINE	246.19	-1.69	104.55	0	C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N2C=C(F)C(=O)NC2=O	7681576	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1148	180329	CHEMBL1148	180329	TORSEMIDE	TORSEMIDE	348.43	2.53	100.19	0	CC(C)NC(=O)NS(=O)(=O)c1cnccc1Nc2cccc(C)c2	7827922	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL248702	421350	CHEMBL248702	421350	DEXFENFLURAMINE	DEXFENFLURAMINE	231.26	3.25	12.03	0	CCN[C@@H](C)Cc1cccc(c1)C(F)(F)F	7681030	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL253376	418419	CHEMBL253376	418419	BROMHEXINE	BROMHEXINE	376.14	4.56	29.26	0	CN(Cc1cc(Br)cc(Br)c1N)C2CCCCC2	7604112	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL106	13758	CHEMBL106	13758	FLUCONAZOLE	FLUCONAZOLE	306.28	.74	81.65	0	OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F	7676227	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
CHEMBL1042	125294	CHEMBL1042	125294	CHOLECALCIFEROL	CHOLECALCIFEROL	384.65	7.62	20.23	1	CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2\C(=C\C=C/3\C[C@@H](O)CCC3=C)\CCC[C@]12C	7692688	Ki					Ki				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000192			774691	CHEMBL1909212	B	DRUGMATRIX: Acetylcholinesterase enzyme inhibition (substrate: acetylthiocholine)	15	DrugMatrix			32644	Autocuration	BAO_0000219	93	CHEMBL220	SINGLE PROTEIN	P22303	Acetylcholinesterase	Homo sapiens	9	Protein			59306	CHEMBL1909046							722	CHEMBL3307715	HEK293		
